house_id,area_sqft,bedrooms,bathrooms,stories,garage_spaces,age_years,distance_to_center_km,neighborhood,has_pool,has_garden,school_rating,crime_index,renovated,price
1736,2508,4,3,2,1,50,0.8,Lakeside,0,0,8,7.7,0,410900
1737,500,5,3,2,1,18,6.3,Green Valley,0,1,1,5.8,0,156400
1738,1812,2,1,1,1,30,8.4,Riverside,0,0,9,6.6,1,298100
1739,1729,2,2,2,1,0,8.9,Riverside,0,0,9,6.0,1,279200
1740,1842,2,2,1,2,41,6.0,Riverside,0,1,2,9.1,0,219900
1741,1449,2,2,1,3,37,10.8,Green Valley,0,0,7,1.2,0,194000
1742,1909,3,3,1,2,48,6.2,Old Town,0,1,4,1.4,1,248400
1743,2179,6,5,1,3,59,3.2,Downtown,0,0,2,8.0,1,358800
1744,1817,4,3,1,1,22,23.9,Old Town,0,1,7,9.1,1,205600
1745,1630,3,2,1,2,40,12.3,Lakeside,0,1,10,7.4,0,260200
1746,1674,5,4,1,0,25,15.8,Downtown,0,1,1,5.7,1,312000
1747,1577,3,2,2,1,32,7.2,Lakeside,0,1,9,7.7,1,300200
1748,1812,1,1,2,1,2,4.7,Downtown,1,1,7,6.5,1,355800
1749,1395,2,1,3,1,39,7.9,Old Town,0,1,4,6.7,1,138400
1750,694,3,3,1,2,15,6.1,Hillcrest,0,0,8,4.5,1,172000
1751,2535,2,2,2,3,12,3.1,Green Valley,0,1,1,2.0,0,392400
1752,822,3,3,1,2,47,0.8,Hillcrest,0,1,5,1.7,1,207300
1753,1722,3,2,2,2,46,5.1,Lakeside,0,1,5,3.3,0,317300
1754,1069,4,3,3,1,41,1.3,Green Valley,0,1,6,1.9,0,209600
1755,1629,5,5,1,1,8,8.1,Green Valley,0,0,7,7.0,1,289100
1756,1255,2,2,3,1,12,6.3,Lakeside,0,1,1,2.8,0,255600
1757,1762,5,3,1,1,0,2.1,Lakeside,0,1,2,1.8,0,363000
1758,1322,3,2,2,1,1,0.9,Green Valley,0,1,10,6.5,0,298100
1759,1071,3,3,1,2,53,8.9,Hillcrest,0,0,7,7.6,0,163000
1760,1954,3,2,2,1,46,13.2,Old Town,0,0,10,7.7,0,208700
1761,2517,3,2,1,0,22,2.4,Green Valley,0,0,6,7.6,0,332700
1762,1973,3,3,2,3,6,1.1,Old Town,0,1,5,7.7,1,295200
1763,1842,3,2,1,0,46,12.1,Lakeside,1,1,8,1.4,1,300800
1764,1203,4,3,2,2,33,3.7,Old Town,0,1,4,7.2,1,161000
1765,1735,3,3,2,2,24,2.7,Green Valley,0,1,1,3.4,0,267900
1766,2026,2,1,2,2,15,0.8,Hillcrest,0,1,3,2.9,0,341000
1767,1422,5,5,1,1,53,3.8,Riverside,1,0,4,9.5,0,250700
1768,2275,4,2,2,1,32,12.8,Lakeside,0,1,9,10.0,0,352700
1769,1757,1,1,2,2,0,0.5,Downtown,0,0,3,7.2,0,286900
1770,1973,3,3,1,1,27,11.3,Downtown,0,0,2,7.1,0,299000
1771,1505,4,2,2,2,8,3.0,Lakeside,0,1,6,4.9,0,318600
1772,1509,2,2,2,1,39,8.4,Hillcrest,0,1,6,9.4,0,157300
1773,1899,3,2,2,1,6,11.3,Green Valley,0,0,6,8.5,0,280300
1774,1989,2,1,1,1,45,4.0,Riverside,0,1,6,6.7,0,231700
1775,1968,2,1,2,2,55,1.8,Lakeside,0,1,4,4.1,1,314500
1776,1217,3,3,1,1,14,10.5,Riverside,0,0,1,9.7,0,143800
1777,1372,2,2,1,2,43,2.7,Green Valley,0,1,5,2.5,1,246900
1778,1764,3,3,1,0,53,30.6,Downtown,0,0,8,5.7,0,175700
1779,754,3,2,2,1,52,3.3,Riverside,0,0,4,1.8,0,127500
1780,2349,4,3,1,2,45,3.9,Hillcrest,0,0,7,2.8,0,335000
1781,1948,5,4,1,2,11,2.6,Green Valley,0,0,10,1.4,0,415800
1782,1796,1,1,2,0,42,20.5,Downtown,0,1,8,3.2,0,243100
1783,1381,2,1,1,2,14,4.8,Green Valley,0,0,3,7.2,0,217700
1784,2225,4,2,1,2,53,32.6,Riverside,1,1,7,8.7,0,234100
1785,1623,3,2,1,1,56,5.9,Riverside,1,1,1,3.3,0,254900
1786,2818,2,1,1,2,29,6.3,Downtown,0,1,1,4.7,0,386700
1787,1989,2,1,1,0,32,6.5,Lakeside,0,0,9,4.9,0,311100
1788,952,2,2,2,1,55,2.0,Green Valley,0,0,1,7.7,0,128000
1789,2172,5,3,1,3,27,6.9,Hillcrest,0,0,1,1.3,0,324100
1790,1482,3,2,2,2,16,1.4,Riverside,0,0,8,2.2,0,279600
1791,1486,4,4,3,2,47,16.0,Old Town,0,1,8,8.7,0,193100
1792,1639,4,4,1,2,59,1.6,Riverside,0,0,9,1.5,0,267700
1793,1700,4,3,2,1,13,3.2,Hillcrest,0,1,5,1.0,0,293700
1794,1910,3,2,2,3,16,5.2,Lakeside,0,0,9,8.8,0,364500
1795,2190,3,2,1,1,38,2.9,Old Town,0,0,1,6.8,0,231600
1796,2021,4,4,1,1,22,6.7,Riverside,0,1,9,6.2,0,331500
1797,1372,3,2,3,1,12,2.6,Lakeside,0,0,10,7.8,0,294300
1798,1027,2,1,2,2,55,1.9,Downtown,0,1,9,1.7,0,214100
1799,1326,6,4,1,1,42,1.3,Riverside,0,0,7,1.5,0,259300
1800,1968,5,3,1,1,56,6.6,Riverside,0,0,3,8.6,0,238200
